G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
20160601OBNC0,0,2016,20160601,18:30,마산,OB,NC,두산,NC,0,정상경기,정규시즌
20160601SKHH0,0,2016,20160601,18:30,한밭,SK,HH,SK,한화,0,정상경기,정규시즌
20160601HTLG0,0,2016,20160601,18:30,잠실,HT,LG,KIA,LG,0,정상경기,정규시즌
20160601KTLT0,0,2016,20160601,18:30,사직,KT,LT,KT,롯데,0,정상경기,정규시즌
20160601SSWO0,0,2016,20160601,18:30,고척,SS,WO,삼성,넥센,0,정상경기,정규시즌
20160602OBNC0,0,2016,20160602,18:30,마산,OB,NC,두산,NC,0,정상경기,정규시즌
20160602SKHH0,0,2016,20160602,18:30,한밭,SK,HH,SK,한화,0,정상경기,정규시즌
20160602HTLG0,0,2016,20160602,18:30,잠실,HT,LG,KIA,LG,0,정상경기,정규시즌
20160602KTLT0,0,2016,20160602,18:30,사직,KT,LT,KT,롯데,0,정상경기,정규시즌
20160602SSWO0,0,2016,20160602,18:30,고척,SS,WO,삼성,넥센,0,정상경기,정규시즌
20160603SKOB0,0,2016,20160603,18:30,잠실,SK,OB,SK,두산,0,정상경기,정규시즌
20160603NCLT0,0,2016,20160603,18:30,사직,NC,LT,NC,롯데,0,정상경기,정규시즌
20160603HHSS0,0,2016,20160603,18:30,대구,HH,SS,한화,삼성,0,정상경기,정규시즌
20160603LGKT0,0,2016,20160603,18:30,수원,LG,KT,LG,KT,0,정상경기,정규시즌
20160603WOHT0,0,2016,20160603,18:30,광주,WO,HT,넥센,KIA,0,정상경기,정규시즌
20160604SKOB0,0,2016,20160604,17:00,잠실,SK,OB,SK,두산,0,정상경기,정규시즌
20160604NCLT0,0,2016,20160604,17:00,사직,NC,LT,NC,롯데,1,우천취소,정규시즌
20160604HHSS0,0,2016,20160604,17:00,대구,HH,SS,한화,삼성,0,정상경기,정규시즌
20160604LGKT0,0,2016,20160604,17:00,수원,LG,KT,LG,KT,0,정상경기,정규시즌
20160604WOHT0,0,2016,20160604,17:00,광주,WO,HT,넥센,KIA,1,우천취소,정규시즌
20160605SKOB0,0,2016,20160605,17:00,잠실,SK,OB,SK,두산,0,정상경기,정규시즌
20160605NCLT0,0,2016,20160605,17:00,사직,NC,LT,NC,롯데,0,정상경기,정규시즌
20160605HHSS0,0,2016,20160605,17:00,대구,HH,SS,한화,삼성,0,정상경기,정규시즌
20160605LGKT0,0,2016,20160605,17:00,수원,LG,KT,LG,KT,0,정상경기,정규시즌
20160605WOHT0,0,2016,20160605,17:00,광주,WO,HT,넥센,KIA,0,정상경기,정규시즌
,,,20160606,,,,,,,,,
20160607HTHH0,0,2016,20160607,18:30,한밭,HT,HH,KIA,한화,0,정상경기,정규시즌
20160607WONC0,0,2016,20160607,18:30,마산,WO,NC,넥센,NC,0,정상경기,정규시즌
