G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
20010501HHHT0,0,2001,20010501,14:00,무등,HH,HT,한화,KIA,0,정상경기,정규시즌
20010501OBSS0,0,2001,20010501,14:00,시민,OB,SS,두산,삼성,0,정상경기,정규시즌
20010501LTLG0,0,2001,20010501,14:00,잠실,LT,LG,롯데,LG,0,정상경기,정규시즌
20010501SKHD0,0,2001,20010501,14:00,수원,SK,HD,SK,현대,0,정상경기,정규시즌
20010502HHHT0,0,2001,20010502,18:30,무등,HH,HT,한화,KIA,0,정상경기,정규시즌
20010502OBSS0,0,2001,20010502,18:30,시민,OB,SS,두산,삼성,0,정상경기,정규시즌
20010502LTLG0,0,2001,20010502,18:30,잠실,LT,LG,롯데,LG,0,정상경기,정규시즌
20010502SKHD0,0,2001,20010502,18:30,수원,SK,HD,SK,현대,0,정상경기,정규시즌
20010503HHHT0,0,2001,20010503,18:30,무등,HH,HT,한화,KIA,0,정상경기,정규시즌
20010503OBSS0,0,2001,20010503,18:30,시민,OB,SS,두산,삼성,0,정상경기,정규시즌
20010503LTLG0,0,2001,20010503,18:30,잠실,LT,LG,롯데,LG,0,정상경기,정규시즌
20010503SKHD0,0,2001,20010503,18:30,수원,SK,HD,SK,현대,0,정상경기,정규시즌
20010504HDSS0,0,2001,20010504,18:30,시민,HD,SS,현대,삼성,0,정상경기,정규시즌
20010504HTSK0,0,2001,20010504,18:30,인천,HT,SK,KIA,SK,0,정상경기,정규시즌
20010504LTHH0,0,2001,20010504,18:30,한밭,LT,HH,롯데,한화,0,정상경기,정규시즌
20010504LGOB0,0,2001,20010504,18:30,잠실,LG,OB,LG,두산,0,정상경기,정규시즌
20010505HDSS0,0,2001,20010505,14:00,시민,HD,SS,현대,삼성,0,정상경기,정규시즌
20010505HTSK0,0,2001,20010505,14:00,인천,HT,SK,KIA,SK,0,정상경기,정규시즌
20010505LTHH0,0,2001,20010505,14:00,한밭,LT,HH,롯데,한화,0,정상경기,정규시즌
20010505LGOB0,0,2001,20010505,14:00,잠실,LG,OB,LG,두산,0,정상경기,정규시즌
20010506HDSS0,0,2001,20010506,14:00,시민,HD,SS,현대,삼성,0,정상경기,정규시즌
20010506HTSK0,0,2001,20010506,14:00,인천,HT,SK,KIA,SK,0,정상경기,정규시즌
20010506LTHH0,0,2001,20010506,14:00,한밭,LT,HH,롯데,한화,0,정상경기,정규시즌
20010506LGOB0,0,2001,20010506,14:00,잠실,LG,OB,LG,두산,0,정상경기,정규시즌
,,,20010507,,,,,,,,,
20010508SSHT0,0,2001,20010508,18:30,무등,SS,HT,삼성,KIA,0,정상경기,정규시즌
20010508HHOB0,0,2001,20010508,18:30,잠실,HH,OB,한화,두산,0,정상경기,정규시즌
20010508LGHD0,0,2001,20010508,18:30,수원,LG,HD,LG,현대,0,정상경기,정규시즌
20010509SSHT0,0,2001,20010509,18:30,무등,SS,HT,삼성,KIA,0,정상경기,정규시즌
20010509HHOB0,0,2001,20010509,18:30,잠실,HH,OB,한화,두산,0,정상경기,정규시즌
20010509LGHD0,0,2001,20010509,18:30,수원,LG,HD,LG,현대,0,정상경기,정규시즌
20010509SKLT1,0,2001,20010509,15:00,마산,SK,LT,SK,롯데,0,정상경기,정규시즌
20010509SKLT2,0,2001,20010509,18:30,마산,SK,LT,SK,롯데,0,정상경기,정규시즌
20010510SKLT0,0,2001,20010510,18:30,마산,SK,LT,SK,롯데,0,정상경기,정규시즌
20010510SSHT0,0,2001,20010510,18:30,무등,SS,HT,삼성,KIA,0,정상경기,정규시즌
20010510HHOB0,0,2001,20010510,18:30,잠실,HH,OB,한화,두산,0,정상경기,정규시즌
20010510LGHD0,0,2001,20010510,18:30,수원,LG,HD,LG,현대,0,정상경기,정규시즌
20010511OBSK0,0,2001,20010511,18:30,인천,OB,SK,두산,SK,0,정상경기,정규시즌
20010511SSLG0,0,2001,20010511,18:30,잠실,SS,LG,삼성,LG,0,정상경기,정규시즌
20010511HHLT0,0,2001,20010511,18:30,사직,HH,LT,한화,롯데,0,정상경기,정규시즌
20010511HTHD0,0,2001,20010511,18:30,수원,HT,HD,KIA,현대,0,정상경기,정규시즌
20010512HHLT0,0,2001,20010512,16:50,사직,HH,LT,한화,롯데,0,정상경기,정규시즌
20010512OBSK0,0,2001,20010512,17:00,인천,OB,SK,두산,SK,0,정상경기,정규시즌
20010512SSLG0,0,2001,20010512,17:00,잠실,SS,LG,삼성,LG,0,정상경기,정규시즌
20010512HTHD0,0,2001,20010512,17:00,수원,HT,HD,KIA,현대,0,정상경기,정규시즌
20010513OBSK0,0,2001,20010513,14:00,인천,OB,SK,두산,SK,0,정상경기,정규시즌
20010513SSLG0,0,2001,20010513,14:00,잠실,SS,LG,삼성,LG,0,정상경기,정규시즌
20010513HHLT0,0,2001,20010513,14:00,사직,HH,LT,한화,롯데,0,정상경기,정규시즌
20010513HTHD0,0,2001,20010513,14:00,수원,HT,HD,KIA,현대,0,정상경기,정규시즌
,,,20010514,,,,,,,,,
20010515LTSS0,0,2001,20010515,18:30,시민,LT,SS,롯데,삼성,0,정상경기,정규시즌
20010515SKHT0,0,2001,20010515,18:30,무등,SK,HT,SK,KIA,0,정상경기,정규시즌
20010515OBLG0,0,2001,20010515,18:30,잠실,OB,LG,두산,LG,0,정상경기,정규시즌
20010515HDHH0,0,2001,20010515,18:30,청주,HD,HH,현대,한화,0,정상경기,정규시즌
20010516LTSS0,0,2001,20010516,18:30,시민,LT,SS,롯데,삼성,0,정상경기,정규시즌
20010516SKHT0,0,2001,20010516,18:30,무등,SK,HT,SK,KIA,0,정상경기,정규시즌
20010516OBLG0,0,2001,20010516,18:30,잠실,OB,LG,두산,LG,0,정상경기,정규시즌
20010516HDHH0,0,2001,20010516,18:30,청주,HD,HH,현대,한화,0,정상경기,정규시즌
20010517LTSS0,0,2001,20010517,18:30,시민,LT,SS,롯데,삼성,0,정상경기,정규시즌
20010517SKHT0,0,2001,20010517,18:30,무등,SK,HT,SK,KIA,0,정상경기,정규시즌
20010517OBLG0,0,2001,20010517,18:30,잠실,OB,LG,두산,LG,0,정상경기,정규시즌
20010517HDHH0,0,2001,20010517,18:30,청주,HD,HH,현대,한화,0,정상경기,정규시즌
20010518LGHT0,0,2001,20010518,18:30,무등,LG,HT,LG,KIA,0,정상경기,정규시즌
20010518LTSK0,0,2001,20010518,18:30,인천,LT,SK,롯데,SK,0,정상경기,정규시즌
20010518SSHH0,0,2001,20010518,18:30,한밭,SS,HH,삼성,한화,0,정상경기,정규시즌
20010518HDOB0,0,2001,20010518,18:30,잠실,HD,OB,현대,두산,0,정상경기,정규시즌
20010519LGHT0,0,2001,20010519,17:00,무등,LG,HT,LG,KIA,0,정상경기,정규시즌
20010519LTSK0,0,2001,20010519,17:00,인천,LT,SK,롯데,SK,0,정상경기,정규시즌
20010519SSHH0,0,2001,20010519,17:00,한밭,SS,HH,삼성,한화,0,정상경기,정규시즌
20010519HDOB0,0,2001,20010519,17:00,잠실,HD,OB,현대,두산,0,정상경기,정규시즌
20010520LGHT0,0,2001,20010520,14:00,무등,LG,HT,LG,KIA,0,정상경기,정규시즌
20010520LTSK0,0,2001,20010520,14:00,인천,LT,SK,롯데,SK,0,정상경기,정규시즌
20010520SSHH0,0,2001,20010520,14:00,한밭,SS,HH,삼성,한화,0,정상경기,정규시즌
20010520HDOB0,0,2001,20010520,14:00,잠실,HD,OB,현대,두산,0,정상경기,정규시즌
,,,20010521,,,,,,,,,
20010522HTLT0,0,2001,20010522,18:30,사직,HT,LT,KIA,롯데,0,정상경기,정규시즌
20010522SSHD0,0,2001,20010522,18:30,수원,SS,HD,삼성,현대,0,정상경기,정규시즌
20010523HTLT0,0,2001,20010523,18:30,사직,HT,LT,KIA,롯데,0,정상경기,정규시즌
20010523SSHD0,0,2001,20010523,18:30,수원,SS,HD,삼성,현대,0,정상경기,정규시즌
20010523OBSK1,0,2001,20010523,15:00,인천,OB,SK,두산,SK,0,정상경기,정규시즌
20010523HHLG1,0,2001,20010523,15:00,잠실,HH,LG,한화,LG,0,정상경기,정규시즌
20010523HHLG2,0,2001,20010523,18:30,잠실,HH,LG,한화,LG,0,정상경기,정규시즌
20010523OBSK2,0,2001,20010523,18:40,인천,OB,SK,두산,SK,0,정상경기,정규시즌
20010524OBSK0,0,2001,20010524,18:30,인천,OB,SK,두산,SK,0,정상경기,정규시즌
20010524HHLG0,0,2001,20010524,18:30,잠실,HH,LG,한화,LG,0,정상경기,정규시즌
20010524HTLT0,0,2001,20010524,18:30,사직,HT,LT,KIA,롯데,0,정상경기,정규시즌
20010524SSHD0,0,2001,20010524,18:30,수원,SS,HD,삼성,현대,0,정상경기,정규시즌
20010525HTSS0,0,2001,20010525,18:30,시민,HT,SS,KIA,삼성,0,정상경기,정규시즌
20010525SKLG0,0,2001,20010525,18:30,잠실,SK,LG,SK,LG,0,정상경기,정규시즌
20010525OBLT0,0,2001,20010525,18:30,사직,OB,LT,두산,롯데,0,정상경기,정규시즌
20010525HHHD0,0,2001,20010525,18:30,수원,HH,HD,한화,현대,0,정상경기,정규시즌
20010526HTSS0,0,2001,20010526,17:00,시민,HT,SS,KIA,삼성,0,정상경기,정규시즌
20010526SKLG0,0,2001,20010526,17:00,잠실,SK,LG,SK,LG,0,정상경기,정규시즌
20010526OBLT0,0,2001,20010526,17:00,사직,OB,LT,두산,롯데,0,정상경기,정규시즌
20010526HHHD0,0,2001,20010526,17:00,수원,HH,HD,한화,현대,0,정상경기,정규시즌
20010527HTSS0,0,2001,20010527,14:00,시민,HT,SS,KIA,삼성,0,정상경기,정규시즌
20010527SKLG0,0,2001,20010527,14:00,잠실,SK,LG,SK,LG,0,정상경기,정규시즌
20010527OBLT0,0,2001,20010527,14:00,사직,OB,LT,두산,롯데,0,정상경기,정규시즌
20010527HHHD0,0,2001,20010527,14:00,수원,HH,HD,한화,현대,0,정상경기,정규시즌
,,,20010528,,,,,,,,,
20010529HDSK0,0,2001,20010529,18:30,인천,HD,SK,현대,SK,0,정상경기,정규시즌
20010529LGHT0,0,2001,20010529,18:30,무등,LG,HT,LG,KIA,0,정상경기,정규시즌
20010529LTHH0,0,2001,20010529,18:30,한밭,LT,HH,롯데,한화,0,정상경기,정규시즌
20010529SSOB0,0,2001,20010529,18:30,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
20010530HDSK0,0,2001,20010530,18:30,인천,HD,SK,현대,SK,0,정상경기,정규시즌
20010530LTHH0,0,2001,20010530,18:30,한밭,LT,HH,롯데,한화,0,정상경기,정규시즌
20010530SSOB0,0,2001,20010530,18:30,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
20010531HDSK0,0,2001,20010531,18:30,인천,HD,SK,현대,SK,0,정상경기,정규시즌
20010531LTHH0,0,2001,20010531,18:30,한밭,LT,HH,롯데,한화,0,정상경기,정규시즌
20010531SSOB0,0,2001,20010531,18:30,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
20010531LGHT1,0,2001,20010531,15:00,무등,LG,HT,LG,KIA,0,정상경기,정규시즌
20010531LGHT2,0,2001,20010531,19:00,무등,LG,HT,LG,KIA,0,정상경기,정규시즌
