G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
20040901LTHT0,0,2004,20040901,18:30,무등,LT,HT,롯데,KIA,0,정상경기,정규시즌
20040901SSHH0,0,2004,20040901,18:30,한밭,SS,HH,삼성,한화,0,정상경기,정규시즌
20040901SKOB0,0,2004,20040901,18:30,잠실,SK,OB,SK,두산,0,정상경기,정규시즌
20040901LGHD0,0,2004,20040901,18:30,수원,LG,HD,LG,현대,0,정상경기,정규시즌
20040902SKOB0,0,2004,20040902,18:30,잠실,SK,OB,SK,두산,0,정상경기,정규시즌
20040903HDSS0,0,2004,20040903,18:30,시민,HD,SS,현대,삼성,0,정상경기,정규시즌
20040903OBHT0,0,2004,20040903,18:30,무등,OB,HT,두산,KIA,0,정상경기,정규시즌
20040904HDSS0,0,2004,20040904,14:00,시민,HD,SS,현대,삼성,0,정상경기,정규시즌
20040904HHLG0,0,2004,20040904,18:20,잠실,HH,LG,한화,LG,0,정상경기,정규시즌
20040904OBHT0,0,2004,20040904,18:30,무등,OB,HT,두산,KIA,0,정상경기,정규시즌
20040904LTSK0,0,2004,20040904,18:30,문학,LT,SK,롯데,SK,0,정상경기,정규시즌
20040905HDSS0,0,2004,20040905,14:00,시민,HD,SS,현대,삼성,0,정상경기,정규시즌
20040905OBHT0,0,2004,20040905,14:00,무등,OB,HT,두산,KIA,0,정상경기,정규시즌
20040905HHLG0,0,2004,20040905,14:00,잠실,HH,LG,한화,LG,0,정상경기,정규시즌
20040905LTSK0,0,2004,20040905,14:00,문학,LT,SK,롯데,SK,0,정상경기,정규시즌
,,,20040906,,,,,,,,,
,,,20040907,,,,,,,,,
20040908HDOB0,0,2004,20040908,18:30,잠실,HD,OB,현대,두산,0,정상경기,정규시즌
20040908SKSS1,0,2004,20040908,15:00,시민,SK,SS,SK,삼성,0,정상경기,정규시즌
20040908LGLT1,0,2004,20040908,15:00,사직,LG,LT,LG,롯데,0,정상경기,정규시즌
20040908HTHH1,0,2004,20040908,15:00,청주,HT,HH,KIA,한화,0,정상경기,정규시즌
20040908HTHH2,0,2004,20040908,18:10,청주,HT,HH,KIA,한화,0,정상경기,정규시즌
20040908SKSS2,0,2004,20040908,18:20,시민,SK,SS,SK,삼성,0,정상경기,정규시즌
20040908LGLT2,0,2004,20040908,18:20,사직,LG,LT,LG,롯데,0,정상경기,정규시즌
20040909SKSS0,0,2004,20040909,18:30,시민,SK,SS,SK,삼성,0,정상경기,정규시즌
20040909HDOB0,0,2004,20040909,18:30,잠실,HD,OB,현대,두산,0,정상경기,정규시즌
20040909LGLT0,0,2004,20040909,18:30,사직,LG,LT,LG,롯데,0,정상경기,정규시즌
20040909HTHH0,0,2004,20040909,18:30,청주,HT,HH,KIA,한화,0,정상경기,정규시즌
20040910SSLG0,0,2004,20040910,18:30,잠실,SS,LG,삼성,LG,0,정상경기,정규시즌
,,,20040911,,,,,,,,,
,,,20040912,,,,,,,,,
,,,20040913,,,,,,,,,
20040914HHHT0,0,2004,20040914,18:20,무등,HH,HT,한화,KIA,0,정상경기,정규시즌
20040914LTSS0,0,2004,20040914,18:30,시민,LT,SS,롯데,삼성,0,정상경기,정규시즌
20040914OBHD0,0,2004,20040914,18:30,수원,OB,HD,두산,현대,0,정상경기,정규시즌
20040915SKLG0,0,2004,20040915,18:20,잠실,SK,LG,SK,LG,0,정상경기,정규시즌
20040915LTSS0,0,2004,20040915,18:30,시민,LT,SS,롯데,삼성,0,정상경기,정규시즌
20040915HHHT1,0,2004,20040915,14:50,무등,HH,HT,한화,KIA,0,정상경기,정규시즌
20040915OBHD1,0,2004,20040915,15:00,수원,OB,HD,두산,현대,0,정상경기,정규시즌
20040915HHHT2,0,2004,20040915,18:10,무등,HH,HT,한화,KIA,0,정상경기,정규시즌
20040915OBHD2,0,2004,20040915,18:40,수원,OB,HD,두산,현대,0,정상경기,정규시즌
20040916HHHT0,0,2004,20040916,18:30,무등,HH,HT,한화,KIA,0,정상경기,정규시즌
20040916LTSS0,0,2004,20040916,18:30,시민,LT,SS,롯데,삼성,0,정상경기,정규시즌
20040916SKLG0,0,2004,20040916,18:30,잠실,SK,LG,SK,LG,0,정상경기,정규시즌
20040916OBHD0,0,2004,20040916,18:30,수원,OB,HD,두산,현대,0,정상경기,정규시즌
20040917LGHT0,0,2004,20040917,18:30,무등,LG,HT,LG,KIA,0,정상경기,정규시즌
20040918LGHT0,0,2004,20040918,18:20,무등,LG,HT,LG,KIA,0,정상경기,정규시즌
20040918SSOB0,0,2004,20040918,18:30,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
20040918HHSK0,0,2004,20040918,18:30,문학,HH,SK,한화,SK,0,정상경기,정규시즌
20040918HDLT0,0,2004,20040918,18:30,사직,HD,LT,현대,롯데,0,정상경기,정규시즌
20040919LGHT0,0,2004,20040919,13:50,무등,LG,HT,LG,KIA,0,정상경기,정규시즌
20040919HHSK0,0,2004,20040919,14:00,문학,HH,SK,한화,SK,0,정상경기,정규시즌
20040919HDLT0,0,2004,20040919,14:00,사직,HD,LT,현대,롯데,0,정상경기,정규시즌
20040919SSOB1,0,2004,20040919,14:00,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
20040919SSOB2,0,2004,20040919,17:00,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
,,,20040920,,,,,,,,,
20040921HTSS0,0,2004,20040921,18:20,시민,HT,SS,KIA,삼성,0,정상경기,정규시즌
20040921SKLT0,0,2004,20040921,18:20,사직,SK,LT,SK,롯데,0,정상경기,정규시즌
20040921OBHH0,0,2004,20040921,18:30,한밭,OB,HH,두산,한화,0,정상경기,정규시즌
20040921HDLG0,0,2004,20040921,18:30,잠실,HD,LG,현대,LG,0,정상경기,정규시즌
20040922HTSS0,0,2004,20040922,18:30,시민,HT,SS,KIA,삼성,0,정상경기,정규시즌
20040922OBHH0,0,2004,20040922,18:30,한밭,OB,HH,두산,한화,0,정상경기,정규시즌
20040922SKLT1,0,2004,20040922,14:50,사직,SK,LT,SK,롯데,0,정상경기,정규시즌
20040922HDLG1,0,2004,20040922,15:00,잠실,HD,LG,현대,LG,0,정상경기,정규시즌
20040922SKLT2,0,2004,20040922,17:40,사직,SK,LT,SK,롯데,0,정상경기,정규시즌
20040922HDLG2,0,2004,20040922,18:00,잠실,HD,LG,현대,LG,0,정상경기,정규시즌
20040923HDLG0,0,2004,20040923,18:30,잠실,HD,LG,현대,LG,0,정상경기,정규시즌
20040923SKLT0,0,2004,20040923,18:30,사직,SK,LT,SK,롯데,0,정상경기,정규시즌
20040924HHHD0,0,2004,20040924,18:20,수원,HH,HD,한화,현대,0,정상경기,정규시즌
20040924LTSS0,0,2004,20040924,18:30,시민,LT,SS,롯데,삼성,0,정상경기,정규시즌
20040924LGSK0,0,2004,20040924,18:30,문학,LG,SK,LG,SK,0,정상경기,정규시즌
20040925LTHD0,0,2004,20040925,18:20,수원,LT,HD,롯데,현대,0,정상경기,정규시즌
20040925SSHT0,0,2004,20040925,18:30,무등,SS,HT,삼성,KIA,0,정상경기,정규시즌
20040926SKHT0,0,2004,20040926,14:00,무등,SK,HT,SK,KIA,0,정상경기,정규시즌
20040926LTHD0,0,2004,20040926,14:00,수원,LT,HD,롯데,현대,0,정상경기,정규시즌
,,,20040927,,,,,,,,,
20040928HTHH0,0,2004,20040928,14:00,한밭,HT,HH,KIA,한화,0,정상경기,정규시즌
20040928SSLG0,0,2004,20040928,14:00,잠실,SS,LG,삼성,LG,0,정상경기,정규시즌
20040929SSLG0,0,2004,20040929,14:00,잠실,SS,LG,삼성,LG,0,정상경기,정규시즌
20040929HDSK0,0,2004,20040929,14:00,문학,HD,SK,현대,SK,0,정상경기,정규시즌
20040929HTLT0,0,2004,20040929,14:00,사직,HT,LT,KIA,롯데,0,정상경기,정규시즌
20040930SSLG0,0,2004,20040930,18:30,잠실,SS,LG,삼성,LG,0,정상경기,정규시즌
20040930HTLT0,0,2004,20040930,18:30,사직,HT,LT,KIA,롯데,0,정상경기,정규시즌
