G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
,,,20140301,,,,,,,,,
,,,20140302,,,,,,,,,
,,,20140303,,,,,,,,,
,,,20140304,,,,,,,,,
,,,20140305,,,,,,,,,
,,,20140306,,,,,,,,,
,,,20140307,,,,,,,,,
20140308LTNC0,1,2014,20140308,13:00,마산,LT,NC,롯데,NC,0,정상경기,시범경기
20140308OBWO0,1,2014,20140308,13:00,목동,OB,WO,두산,넥센,0,정상경기,시범경기
20140308SKHH0,1,2014,20140308,13:00,한밭,SK,HH,SK,한화,0,정상경기,시범경기
20140308HTSS0,1,2014,20140308,13:00,대구,HT,SS,KIA,삼성,0,정상경기,시범경기
20140309LTNC0,1,2014,20140309,13:00,마산,LT,NC,롯데,NC,0,정상경기,시범경기
20140309OBWO0,1,2014,20140309,13:00,목동,OB,WO,두산,넥센,0,정상경기,시범경기
20140309SKHH0,1,2014,20140309,13:00,한밭,SK,HH,SK,한화,0,정상경기,시범경기
20140309HTSS0,1,2014,20140309,13:00,대구,HT,SS,KIA,삼성,0,정상경기,시범경기
,,,20140310,,,,,,,,,
20140311HTWO0,1,2014,20140311,13:00,목동,HT,WO,KIA,넥센,0,정상경기,시범경기
20140311LGNC0,1,2014,20140311,13:00,마산,LG,NC,LG,NC,0,정상경기,시범경기
20140311OBLT0,1,2014,20140311,13:00,상동,OB,LT,두산,롯데,0,정상경기,시범경기
20140311SKSS0,1,2014,20140311,13:00,대구,SK,SS,SK,삼성,0,정상경기,시범경기
20140312HTWO0,1,2014,20140312,13:00,목동,HT,WO,KIA,넥센,0,정상경기,시범경기
20140312LGNC0,1,2014,20140312,13:00,마산,LG,NC,LG,NC,1,우천취소,시범경기
20140312OBLT0,1,2014,20140312,13:00,상동,OB,LT,두산,롯데,1,우천취소,시범경기
20140312SKSS0,1,2014,20140312,13:00,대구,SK,SS,SK,삼성,1,우천취소,시범경기
20140313NCHH0,1,2014,20140313,13:00,한밭,NC,HH,NC,한화,0,정상경기,시범경기
20140313SKWO0,1,2014,20140313,13:00,목동,SK,WO,SK,넥센,0,정상경기,시범경기
20140313LGSS0,1,2014,20140313,13:00,대구,LG,SS,LG,삼성,1,우천취소,시범경기
20140314NCHH0,1,2014,20140314,13:00,한밭,NC,HH,NC,한화,0,정상경기,시범경기
20140314SKWO0,1,2014,20140314,13:00,목동,SK,WO,SK,넥센,0,정상경기,시범경기
20140314LGSS0,1,2014,20140314,13:00,대구,LG,SS,LG,삼성,0,정상경기,시범경기
20140315LGHH0,1,2014,20140315,13:00,한밭,LG,HH,LG,한화,0,정상경기,시범경기
20140315WONC0,1,2014,20140315,13:00,마산,WO,NC,넥센,NC,0,정상경기,시범경기
20140315LTSS0,1,2014,20140315,13:00,대구,LT,SS,롯데,삼성,0,정상경기,시범경기
20140315OBHT0,1,2014,20140315,13:00,광주,OB,HT,두산,KIA,0,정상경기,시범경기
20140316LGHH0,1,2014,20140316,13:00,한밭,LG,HH,LG,한화,0,정상경기,시범경기
20140316WONC0,1,2014,20140316,13:00,마산,WO,NC,넥센,NC,0,정상경기,시범경기
20140316LTSS0,1,2014,20140316,13:00,대구,LT,SS,롯데,삼성,0,정상경기,시범경기
20140316OBHT0,1,2014,20140316,13:00,광주,OB,HT,두산,KIA,0,정상경기,시범경기
,,,20140317,,,,,,,,,
20140318LGLT0,1,2014,20140318,13:00,상동,LG,LT,LG,롯데,0,정상경기,시범경기
20140318OBNC0,1,2014,20140318,13:00,마산,OB,NC,두산,NC,0,정상경기,시범경기
20140318WOHH0,1,2014,20140318,13:00,한밭,WO,HH,넥센,한화,0,정상경기,시범경기
20140318SKHT0,1,2014,20140318,13:00,광주,SK,HT,SK,KIA,0,정상경기,시범경기
20140319LGLT0,1,2014,20140319,13:00,상동,LG,LT,LG,롯데,0,정상경기,시범경기
20140319OBNC0,1,2014,20140319,13:00,마산,OB,NC,두산,NC,0,정상경기,시범경기
20140319WOHH0,1,2014,20140319,13:00,한밭,WO,HH,넥센,한화,0,정상경기,시범경기
