G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
20030801HDSS0,0,2003,20030801,18:30,시민,HD,SS,현대,삼성,0,정상경기,정규시즌
20030801OBHT0,0,2003,20030801,18:30,무등,OB,HT,두산,KIA,0,정상경기,정규시즌
20030801SKHH0,0,2003,20030801,18:30,한밭,SK,HH,SK,한화,0,정상경기,정규시즌
20030801LTLG0,0,2003,20030801,18:30,잠실,LT,LG,롯데,LG,0,정상경기,정규시즌
20030802HDSS0,0,2003,20030802,18:30,시민,HD,SS,현대,삼성,0,정상경기,정규시즌
20030802OBHT0,0,2003,20030802,18:30,무등,OB,HT,두산,KIA,0,정상경기,정규시즌
20030802SKHH0,0,2003,20030802,18:30,한밭,SK,HH,SK,한화,0,정상경기,정규시즌
20030802LTLG0,0,2003,20030802,18:30,잠실,LT,LG,롯데,LG,0,정상경기,정규시즌
20030803HDSS0,0,2003,20030803,18:20,시민,HD,SS,현대,삼성,0,정상경기,정규시즌
20030803OBHT0,0,2003,20030803,18:30,무등,OB,HT,두산,KIA,0,정상경기,정규시즌
20030803SKHH0,0,2003,20030803,18:30,한밭,SK,HH,SK,한화,0,정상경기,정규시즌
20030803LTLG0,0,2003,20030803,18:30,잠실,LT,LG,롯데,LG,0,정상경기,정규시즌
,,,20030804,,,,,,,,,
20030805HHLT0,0,2003,20030805,18:20,마산,HH,LT,한화,롯데,0,정상경기,정규시즌
20030805LGSK0,0,2003,20030805,18:30,문학,LG,SK,LG,SK,0,정상경기,정규시즌
20030805HTHD0,0,2003,20030805,18:30,수원,HT,HD,KIA,현대,0,정상경기,정규시즌
20030806HHLT0,0,2003,20030806,18:20,마산,HH,LT,한화,롯데,0,정상경기,정규시즌
20030806SSOB0,0,2003,20030806,18:30,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
20030806LGSK0,0,2003,20030806,18:30,문학,LG,SK,LG,SK,0,정상경기,정규시즌
20030807LGSK0,0,2003,20030807,18:30,문학,LG,SK,LG,SK,0,정상경기,정규시즌
20030807SSOB1,0,2003,20030807,15:00,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
20030807HTHD1,0,2003,20030807,15:00,수원,HT,HD,KIA,현대,0,정상경기,정규시즌
20030807SSOB2,0,2003,20030807,18:50,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
20030807HTHD2,0,2003,20030807,19:10,수원,HT,HD,KIA,현대,0,정상경기,정규시즌
20030808HDHH0,0,2003,20030808,18:30,한밭,HD,HH,현대,한화,0,정상경기,정규시즌
20030808LGSS0,0,2003,20030808,18:30,시민,LG,SS,LG,삼성,0,정상경기,정규시즌
20030808HTOB0,0,2003,20030808,18:30,잠실,HT,OB,KIA,두산,0,정상경기,정규시즌
20030808SKLT0,0,2003,20030808,18:30,사직,SK,LT,SK,롯데,0,정상경기,정규시즌
