G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
20250701SSOB0,0,2025,20250701,18:30,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
20250701LGLT0,0,2025,20250701,18:30,사직,LG,LT,LG,롯데,0,정상경기,정규시즌
20250701WOKT0,0,2025,20250701,18:30,수원,WO,KT,키움,KT,0,정상경기,정규시즌
20250701SKHT0,0,2025,20250701,18:30,광주,SK,HT,SSG,KIA,0,정상경기,정규시즌
20250701NCHH0,0,2025,20250701,18:30,대전,NC,HH,NC,한화,0,정상경기,정규시즌
20250702SSOB0,0,2025,20250702,18:30,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
20250702LGLT0,0,2025,20250702,18:30,사직,LG,LT,LG,롯데,0,정상경기,정규시즌
20250702WOKT0,0,2025,20250702,18:30,수원,WO,KT,키움,KT,0,정상경기,정규시즌
20250702SKHT0,0,2025,20250702,18:30,광주,SK,HT,SSG,KIA,0,정상경기,정규시즌
20250702NCHH0,0,2025,20250702,18:30,대전,NC,HH,NC,한화,0,정상경기,정규시즌
20250703SSOB0,0,2025,20250703,18:30,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
20250703LGLT0,0,2025,20250703,18:30,사직,LG,LT,LG,롯데,0,정상경기,정규시즌
20250703WOKT0,0,2025,20250703,18:30,수원,WO,KT,키움,KT,0,정상경기,정규시즌
20250703SKHT0,0,2025,20250703,18:30,광주,SK,HT,SSG,KIA,0,정상경기,정규시즌
20250703NCHH0,0,2025,20250703,18:30,대전,NC,HH,NC,한화,0,정상경기,정규시즌
20250704KTOB0,0,2025,20250704,18:30,잠실,KT,OB,KT,두산,0,정상경기,정규시즌
20250704LGSS0,0,2025,20250704,18:30,대구,LG,SS,LG,삼성,0,정상경기,정규시즌
20250704SKNC0,0,2025,20250704,18:30,창원,SK,NC,SSG,NC,0,정상경기,정규시즌
20250704LTHT0,0,2025,20250704,18:30,광주,LT,HT,롯데,KIA,0,정상경기,정규시즌
20250704HHWO0,0,2025,20250704,18:30,고척,HH,WO,한화,키움,0,정상경기,정규시즌
20250705KTOB0,0,2025,20250705,18:00,잠실,KT,OB,KT,두산,0,정상경기,정규시즌
20250705LGSS0,0,2025,20250705,18:00,대구,LG,SS,LG,삼성,0,정상경기,정규시즌
20250705SKNC0,0,2025,20250705,18:00,창원,SK,NC,SSG,NC,0,정상경기,정규시즌
20250705LTHT0,0,2025,20250705,18:00,광주,LT,HT,롯데,KIA,0,정상경기,정규시즌
20250705HHWO0,0,2025,20250705,18:00,고척,HH,WO,한화,키움,0,정상경기,정규시즌
20250706HHWO0,0,2025,20250706,14:00,고척,HH,WO,한화,키움,0,정상경기,정규시즌
20250706KTOB0,0,2025,20250706,18:00,잠실,KT,OB,KT,두산,0,정상경기,정규시즌
20250706LGSS0,0,2025,20250706,18:00,대구,LG,SS,LG,삼성,0,정상경기,정규시즌
20250706SKNC0,0,2025,20250706,18:00,창원,SK,NC,SSG,NC,0,정상경기,정규시즌
20250706LTHT0,0,2025,20250706,18:00,광주,LT,HT,롯데,KIA,0,정상경기,정규시즌
,,,20250707,,,,,,,,,
20250708WOLG0,0,2025,20250708,18:30,잠실,WO,LG,키움,LG,0,정상경기,정규시즌
20250708KTSK0,0,2025,20250708,18:30,문학,KT,SK,KT,SSG,0,정상경기,정규시즌
20250708OBLT0,0,2025,20250708,18:30,사직,OB,LT,두산,롯데,0,정상경기,정규시즌
20250708SSNC0,0,2025,20250708,18:30,창원,SS,NC,삼성,NC,0,정상경기,정규시즌
20250708HTHH0,0,2025,20250708,18:30,대전,HT,HH,KIA,한화,0,정상경기,정규시즌
20250709WOLG0,0,2025,20250709,18:30,잠실,WO,LG,키움,LG,0,정상경기,정규시즌
20250709KTSK0,0,2025,20250709,18:30,문학,KT,SK,KT,SSG,0,정상경기,정규시즌
20250709OBLT0,0,2025,20250709,18:30,사직,OB,LT,두산,롯데,0,정상경기,정규시즌
20250709SSNC0,0,2025,20250709,18:30,창원,SS,NC,삼성,NC,0,정상경기,정규시즌
