G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
20080401HHWO0,0,2008,20080401,18:30,목동,HH,WO,한화,우리,0,정상경기,정규시즌
20080401OBHT0,0,2008,20080401,18:30,무등,OB,HT,두산,KIA,0,정상경기,정규시즌
20080401SKLT0,0,2008,20080401,18:30,사직,SK,LT,SK,롯데,0,정상경기,정규시즌
20080401SSLG0,0,2008,20080401,19:00,잠실,SS,LG,삼성,LG,0,정상경기,정규시즌
20080402HHWO0,0,2008,20080402,18:30,목동,HH,WO,한화,우리,0,정상경기,정규시즌
20080402OBHT0,0,2008,20080402,18:30,무등,OB,HT,두산,KIA,0,정상경기,정규시즌
20080402SSLG0,0,2008,20080402,18:30,잠실,SS,LG,삼성,LG,0,정상경기,정규시즌
20080402SKLT0,0,2008,20080402,18:30,사직,SK,LT,SK,롯데,0,정상경기,정규시즌
20080403HHWO0,0,2008,20080403,18:30,목동,HH,WO,한화,우리,0,정상경기,정규시즌
20080403OBHT0,0,2008,20080403,18:30,무등,OB,HT,두산,KIA,0,정상경기,정규시즌
20080403SSLG0,0,2008,20080403,18:30,잠실,SS,LG,삼성,LG,0,정상경기,정규시즌
20080403SKLT0,0,2008,20080403,18:30,사직,SK,LT,SK,롯데,0,정상경기,정규시즌
20080404HTHH0,0,2008,20080404,18:30,한밭,HT,HH,KIA,한화,0,정상경기,정규시즌
20080404WOSS0,0,2008,20080404,18:30,시민,WO,SS,우리,삼성,0,정상경기,정규시즌
20080404LTLG0,0,2008,20080404,18:30,잠실,LT,LG,롯데,LG,0,정상경기,정규시즌
20080404OBSK0,0,2008,20080404,18:30,문학,OB,SK,두산,SK,0,정상경기,정규시즌
20080405HTHH0,0,2008,20080405,14:00,한밭,HT,HH,KIA,한화,0,정상경기,정규시즌
20080405WOSS0,0,2008,20080405,14:00,시민,WO,SS,우리,삼성,0,정상경기,정규시즌
20080405LTLG0,0,2008,20080405,14:00,잠실,LT,LG,롯데,LG,0,정상경기,정규시즌
20080405OBSK0,0,2008,20080405,14:00,문학,OB,SK,두산,SK,0,정상경기,정규시즌
20080406HTHH0,0,2008,20080406,14:00,한밭,HT,HH,KIA,한화,0,정상경기,정규시즌
20080406WOSS0,0,2008,20080406,14:00,시민,WO,SS,우리,삼성,0,정상경기,정규시즌
20080406LTLG0,0,2008,20080406,14:00,잠실,LT,LG,롯데,LG,0,정상경기,정규시즌
20080406OBSK0,0,2008,20080406,14:00,문학,OB,SK,두산,SK,0,정상경기,정규시즌
,,,20080407,,,,,,,,,
20080408LGWO0,0,2008,20080408,18:30,목동,LG,WO,LG,우리,0,정상경기,정규시즌
20080408LTSS0,0,2008,20080408,18:30,시민,LT,SS,롯데,삼성,0,정상경기,정규시즌
