G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
,,,20260601,,,,,,,,,
20260602HHOB0,0,2026,20260602,18:30,잠실,HH,OB,한화,두산,0,정상경기,정규시즌
20260602WOSK0,0,2026,20260602,18:30,문학,WO,SK,키움,SSG,0,정상경기,정규시즌
20260602NCSS0,0,2026,20260602,18:30,대구,NC,SS,NC,삼성,0,정상경기,정규시즌
20260602LGKT0,0,2026,20260602,18:30,수원,LG,KT,LG,KT,0,정상경기,정규시즌
20260602LTHT0,0,2026,20260602,18:30,광주,LT,HT,롯데,KIA,0,정상경기,정규시즌
20260603HHOB0,0,2026,20260603,17:00,잠실,HH,OB,한화,두산,0,정상경기,정규시즌
20260603WOSK0,0,2026,20260603,17:00,문학,WO,SK,키움,SSG,0,정상경기,정규시즌
20260603NCSS0,0,2026,20260603,17:00,대구,NC,SS,NC,삼성,0,정상경기,정규시즌
20260603LGKT0,0,2026,20260603,17:00,수원,LG,KT,LG,KT,0,정상경기,정규시즌
20260603LTHT0,0,2026,20260603,17:00,광주,LT,HT,롯데,KIA,0,정상경기,정규시즌
20260604HHOB0,0,2026,20260604,18:30,잠실,HH,OB,한화,두산,0,정상경기,정규시즌
20260604WOSK0,0,2026,20260604,18:30,문학,WO,SK,키움,SSG,0,정상경기,정규시즌
20260604NCSS0,0,2026,20260604,18:30,대구,NC,SS,NC,삼성,0,정상경기,정규시즌
20260604LGKT0,0,2026,20260604,18:30,수원,LG,KT,LG,KT,0,정상경기,정규시즌
20260604LTHT0,0,2026,20260604,18:30,광주,LT,HT,롯데,KIA,0,정상경기,정규시즌
20260605WOOB0,0,2026,20260605,18:30,잠실,WO,OB,키움,두산,0,정상경기,정규시즌
20260605KTSK0,0,2026,20260605,18:30,문학,KT,SK,KT,SSG,0,정상경기,정규시즌
20260605HHLT0,0,2026,20260605,18:30,사직,HH,LT,한화,롯데,0,정상경기,정규시즌
20260605LGNC0,0,2026,20260605,18:30,창원,LG,NC,LG,NC,0,정상경기,정규시즌
20260605SSHT0,0,2026,20260605,18:30,광주,SS,HT,삼성,KIA,0,정상경기,정규시즌
20260606WOOB0,0,2026,20260606,17:00,잠실,WO,OB,키움,두산,0,정상경기,정규시즌
20260606KTSK0,0,2026,20260606,17:00,문학,KT,SK,KT,SSG,0,정상경기,정규시즌
20260606HHLT0,0,2026,20260606,17:00,사직,HH,LT,한화,롯데,0,정상경기,정규시즌
20260606LGNC0,0,2026,20260606,17:00,창원,LG,NC,LG,NC,0,정상경기,정규시즌
20260606SSHT0,0,2026,20260606,17:00,광주,SS,HT,삼성,KIA,0,정상경기,정규시즌
20260607WOOB0,0,2026,20260607,17:00,잠실,WO,OB,키움,두산,0,정상경기,정규시즌
20260607KTSK0,0,2026,20260607,17:00,문학,KT,SK,KT,SSG,0,정상경기,정규시즌
20260607HHLT0,0,2026,20260607,17:00,사직,HH,LT,한화,롯데,0,정상경기,정규시즌
20260607LGNC0,0,2026,20260607,17:00,창원,LG,NC,LG,NC,0,정상경기,정규시즌
20260607SSHT0,0,2026,20260607,17:00,광주,SS,HT,삼성,KIA,0,정상경기,정규시즌
,,,20260608,,,,,,,,,
20260609SKLG0,0,2026,20260609,18:30,잠실,SK,LG,SSG,LG,0,정상경기,정규시즌
20260609OBLT0,0,2026,20260609,18:30,사직,OB,LT,두산,롯데,0,정상경기,정규시즌
20260609SSKT0,0,2026,20260609,18:30,수원,SS,KT,삼성,KT,0,정상경기,정규시즌
20260609NCWO0,0,2026,20260609,18:30,고척,NC,WO,NC,키움,0,정상경기,정규시즌
20260609HTHH0,0,2026,20260609,18:30,대전,HT,HH,KIA,한화,0,정상경기,정규시즌
20260610SKLG0,0,2026,20260610,18:30,잠실,SK,LG,SSG,LG,0,정상경기,정규시즌
20260610OBLT0,0,2026,20260610,18:30,사직,OB,LT,두산,롯데,0,정상경기,정규시즌
20260610SSKT0,0,2026,20260610,18:30,수원,SS,KT,삼성,KT,0,정상경기,정규시즌
20260610NCWO0,0,2026,20260610,18:30,고척,NC,WO,NC,키움,0,정상경기,정규시즌
20260610HTHH0,0,2026,20260610,18:30,대전,HT,HH,KIA,한화,0,정상경기,정규시즌
20260611SKLG0,0,2026,20260611,18:30,잠실,SK,LG,SSG,LG,0,정상경기,정규시즌
20260611OBLT0,0,2026,20260611,18:30,사직,OB,LT,두산,롯데,0,정상경기,정규시즌
20260611SSKT0,0,2026,20260611,18:30,수원,SS,KT,삼성,KT,0,정상경기,정규시즌
20260611NCWO0,0,2026,20260611,18:30,고척,NC,WO,NC,키움,0,정상경기,정규시즌
20260611HTHH0,0,2026,20260611,18:30,대전,HT,HH,KIA,한화,0,정상경기,정규시즌
20260612LTLG0,0,2026,20260612,18:30,잠실,LT,LG,롯데,LG,0,정상경기,정규시즌
20260612SKSS0,0,2026,20260612,18:30,대구,SK,SS,SSG,삼성,0,정상경기,정규시즌
20260612NCKT0,0,2026,20260612,18:30,수원,NC,KT,NC,KT,0,정상경기,정규시즌
20260612OBHT0,0,2026,20260612,18:30,광주,OB,HT,두산,KIA,0,정상경기,정규시즌
20260612HHWO0,0,2026,20260612,18:30,고척,HH,WO,한화,키움,0,정상경기,정규시즌
20260613LTLG0,0,2026,20260613,17:00,잠실,LT,LG,롯데,LG,0,정상경기,정규시즌
20260613SKSS0,0,2026,20260613,17:00,대구,SK,SS,SSG,삼성,0,정상경기,정규시즌
20260613NCKT0,0,2026,20260613,17:00,수원,NC,KT,NC,KT,0,정상경기,정규시즌
20260613OBHT0,0,2026,20260613,17:00,광주,OB,HT,두산,KIA,0,정상경기,정규시즌
20260613HHWO0,0,2026,20260613,17:00,고척,HH,WO,한화,키움,0,정상경기,정규시즌
20260614HHWO0,0,2026,20260614,14:00,고척,HH,WO,한화,키움,0,정상경기,정규시즌
20260614LTLG0,0,2026,20260614,17:00,잠실,LT,LG,롯데,LG,0,정상경기,정규시즌
20260614SKSS0,0,2026,20260614,17:00,대구,SK,SS,SSG,삼성,0,정상경기,정규시즌
20260614NCKT0,0,2026,20260614,17:00,수원,NC,KT,NC,KT,0,정상경기,정규시즌
20260614OBHT0,0,2026,20260614,17:00,광주,OB,HT,두산,KIA,0,정상경기,정규시즌
,,,20260615,,,,,,,,,
20260616KTOB0,0,2026,20260616,18:30,잠실,KT,OB,KT,두산,0,정상경기,정규시즌
20260616LTSK0,0,2026,20260616,18:30,문학,LT,SK,롯데,SSG,0,정상경기,정규시즌
20260616WOSS0,0,2026,20260616,18:30,대구,WO,SS,키움,삼성,0,정상경기,정규시즌
20260616HHNC0,0,2026,20260616,18:30,창원,HH,NC,한화,NC,0,정상경기,정규시즌
20260616LGHT0,0,2026,20260616,18:30,광주,LG,HT,LG,KIA,0,정상경기,정규시즌
20260617KTOB0,0,2026,20260617,18:30,잠실,KT,OB,KT,두산,0,정상경기,정규시즌
20260617LTSK0,0,2026,20260617,18:30,문학,LT,SK,롯데,SSG,0,정상경기,정규시즌
20260617WOSS0,0,2026,20260617,18:30,대구,WO,SS,키움,삼성,0,정상경기,정규시즌
20260617HHNC0,0,2026,20260617,18:30,창원,HH,NC,한화,NC,0,정상경기,정규시즌
20260617LGHT0,0,2026,20260617,18:30,광주,LG,HT,LG,KIA,0,정상경기,정규시즌
20260618KTOB0,0,2026,20260618,18:30,잠실,KT,OB,KT,두산,0,정상경기,정규시즌
20260618LTSK0,0,2026,20260618,18:30,문학,LT,SK,롯데,SSG,0,정상경기,정규시즌
20260618WOSS0,0,2026,20260618,18:30,대구,WO,SS,키움,삼성,0,정상경기,정규시즌
20260618HHNC0,0,2026,20260618,18:30,창원,HH,NC,한화,NC,0,정상경기,정규시즌
20260618LGHT0,0,2026,20260618,18:30,광주,LG,HT,LG,KIA,0,정상경기,정규시즌
20260619OBLG0,0,2026,20260619,18:30,잠실,OB,LG,두산,LG,0,정상경기,정규시즌
20260619SKNC0,0,2026,20260619,18:30,창원,SK,NC,SSG,NC,0,정상경기,정규시즌
20260619HTKT0,0,2026,20260619,18:30,수원,HT,KT,KIA,KT,0,정상경기,정규시즌
20260619LTWO0,0,2026,20260619,18:30,고척,LT,WO,롯데,키움,0,정상경기,정규시즌
20260619SSHH0,0,2026,20260619,18:30,대전,SS,HH,삼성,한화,0,정상경기,정규시즌
20260620OBLG0,0,2026,20260620,17:00,잠실,OB,LG,두산,LG,0,정상경기,정규시즌
20260620SKNC0,0,2026,20260620,17:00,창원,SK,NC,SSG,NC,0,정상경기,정규시즌
20260620HTKT0,0,2026,20260620,17:00,수원,HT,KT,KIA,KT,0,정상경기,정규시즌
