G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
20260701LTOB0,0,2026,20260701,18:30,잠실,LT,OB,롯데,두산,0,정상경기,정규시즌
20260701SSNC0,0,2026,20260701,18:30,창원,SS,NC,삼성,NC,0,정상경기,정규시즌
20260701SKHT0,0,2026,20260701,18:30,광주,SK,HT,SSG,KIA,0,정상경기,정규시즌
20260701LGWO0,0,2026,20260701,18:30,고척,LG,WO,LG,키움,0,정상경기,정규시즌
20260701KTHH0,0,2026,20260701,18:30,대전,KT,HH,KT,한화,0,정상경기,정규시즌
20260702LTOB0,0,2026,20260702,18:30,잠실,LT,OB,롯데,두산,0,정상경기,정규시즌
20260702SSNC0,0,2026,20260702,18:30,창원,SS,NC,삼성,NC,0,정상경기,정규시즌
20260702SKHT0,0,2026,20260702,18:30,광주,SK,HT,SSG,KIA,0,정상경기,정규시즌
20260702LGWO0,0,2026,20260702,18:30,고척,LG,WO,LG,키움,0,정상경기,정규시즌
20260702KTHH0,0,2026,20260702,18:30,대전,KT,HH,KT,한화,0,정상경기,정규시즌
20260703HHLG0,0,2026,20260703,18:30,잠실,HH,LG,한화,LG,0,정상경기,정규시즌
20260703SSSK0,0,2026,20260703,18:30,문학,SS,SK,삼성,SSG,0,정상경기,정규시즌
20260703LTKT0,0,2026,20260703,18:30,수원,LT,KT,롯데,KT,0,정상경기,정규시즌
20260703NCHT0,0,2026,20260703,18:30,광주,NC,HT,NC,KIA,0,정상경기,정규시즌
20260703OBWO0,0,2026,20260703,18:30,고척,OB,WO,두산,키움,0,정상경기,정규시즌
20260704HHLG0,0,2026,20260704,18:00,잠실,HH,LG,한화,LG,0,정상경기,정규시즌
20260704SSSK0,0,2026,20260704,18:00,문학,SS,SK,삼성,SSG,0,정상경기,정규시즌
20260704LTKT0,0,2026,20260704,18:00,수원,LT,KT,롯데,KT,0,정상경기,정규시즌
20260704NCHT0,0,2026,20260704,18:00,광주,NC,HT,NC,KIA,0,정상경기,정규시즌
20260704OBWO0,0,2026,20260704,18:00,고척,OB,WO,두산,키움,0,정상경기,정규시즌
