G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
,,,20260301,,,,,,,,,
,,,20260302,,,,,,,,,
,,,20260303,,,,,,,,,
,,,20260304,,,,,,,,,
,,,20260305,,,,,,,,,
,,,20260306,,,,,,,,,
,,,20260307,,,,,,,,,
,,,20260308,,,,,,,,,
,,,20260309,,,,,,,,,
,,,20260310,,,,,,,,,
,,,20260311,,,,,,,,,
20260312LGNC0,1,2026,20260312,13:00,마산,LG,NC,LG,NC,0,정상경기,시범경기
20260312WOOB0,1,2026,20260312,13:00,이천(두산),WO,OB,키움,두산,0,정상경기,시범경기
20260312KTLT0,1,2026,20260312,13:00,사직,KT,LT,KT,롯데,0,정상경기,시범경기
20260312SKHT0,1,2026,20260312,13:00,광주,SK,HT,SSG,KIA,0,정상경기,시범경기
20260312SSHH0,1,2026,20260312,13:00,대전,SS,HH,삼성,한화,0,정상경기,시범경기
20260313LGNC0,1,2026,20260313,13:00,마산,LG,NC,LG,NC,0,정상경기,시범경기
20260313WOOB0,1,2026,20260313,13:00,이천(두산),WO,OB,키움,두산,0,정상경기,시범경기
20260313KTLT0,1,2026,20260313,13:00,사직,KT,LT,KT,롯데,0,정상경기,시범경기
20260313SKHT0,1,2026,20260313,13:00,광주,SK,HT,SSG,KIA,0,정상경기,시범경기
20260313SSHH0,1,2026,20260313,13:00,대전,SS,HH,삼성,한화,0,정상경기,시범경기
20260314SSOB0,1,2026,20260314,13:00,이천(두산),SS,OB,삼성,두산,0,정상경기,시범경기
20260314WONC0,1,2026,20260314,13:00,마산,WO,NC,키움,NC,0,정상경기,시범경기
20260314LGLT0,1,2026,20260314,13:00,사직,LG,LT,LG,롯데,0,정상경기,시범경기
20260314KTHT0,1,2026,20260314,13:00,광주,KT,HT,KT,KIA,0,정상경기,시범경기
20260314SKHH0,1,2026,20260314,13:00,대전,SK,HH,SSG,한화,0,정상경기,시범경기
20260315SSOB0,1,2026,20260315,13:00,이천(두산),SS,OB,삼성,두산,0,정상경기,시범경기
20260315WONC0,1,2026,20260315,13:00,마산,WO,NC,키움,NC,0,정상경기,시범경기
20260315LGLT0,1,2026,20260315,13:00,사직,LG,LT,LG,롯데,0,정상경기,시범경기
20260315KTHT0,1,2026,20260315,13:00,광주,KT,HT,KT,KIA,0,정상경기,시범경기
20260315SKHH0,1,2026,20260315,13:00,대전,SK,HH,SSG,한화,0,정상경기,시범경기
20260316SSSK0,1,2026,20260316,13:00,문학,SS,SK,삼성,SSG,0,정상경기,시범경기
20260316WOLT0,1,2026,20260316,13:00,사직,WO,LT,키움,롯데,0,정상경기,시범경기
20260316LGKT0,1,2026,20260316,13:00,수원,LG,KT,LG,KT,0,정상경기,시범경기
20260316OBHH0,1,2026,20260316,13:00,대전,OB,HH,두산,한화,0,정상경기,시범경기
20260316HTNC0,1,2026,20260316,17:00,창원,HT,NC,KIA,NC,0,정상경기,시범경기
20260317SSSK0,1,2026,20260317,13:00,문학,SS,SK,삼성,SSG,0,정상경기,시범경기
20260317WOLT0,1,2026,20260317,13:00,사직,WO,LT,키움,롯데,0,정상경기,시범경기
20260317HTNC0,1,2026,20260317,13:00,창원,HT,NC,KIA,NC,0,정상경기,시범경기
20260317LGKT0,1,2026,20260317,13:00,수원,LG,KT,LG,KT,0,정상경기,시범경기
20260317OBHH0,1,2026,20260317,13:00,대전,OB,HH,두산,한화,0,정상경기,시범경기
,,,20260318,,,,,,,,,
20260319LGSK0,1,2026,20260319,13:00,문학,LG,SK,LG,SSG,0,정상경기,시범경기
20260319OBLT0,1,2026,20260319,13:00,사직,OB,LT,두산,롯데,0,정상경기,시범경기
20260319SSNC0,1,2026,20260319,13:00,창원,SS,NC,삼성,NC,0,정상경기,시범경기
20260319WOKT0,1,2026,20260319,13:00,수원,WO,KT,키움,KT,0,정상경기,시범경기
20260319HTHH0,1,2026,20260319,13:00,대전,HT,HH,KIA,한화,0,정상경기,시범경기
20260320LGSK0,1,2026,20260320,13:00,문학,LG,SK,LG,SSG,0,정상경기,시범경기
20260320OBLT0,1,2026,20260320,13:00,사직,OB,LT,두산,롯데,0,정상경기,시범경기
20260320SSNC0,1,2026,20260320,13:00,창원,SS,NC,삼성,NC,0,정상경기,시범경기
20260320WOKT0,1,2026,20260320,13:00,수원,WO,KT,키움,KT,0,정상경기,시범경기
20260320HTHH0,1,2026,20260320,13:00,대전,HT,HH,KIA,한화,0,정상경기,시범경기
20260321HTOB0,1,2026,20260321,13:00,잠실,HT,OB,KIA,두산,0,정상경기,시범경기
20260321WOSK0,1,2026,20260321,13:00,문학,WO,SK,키움,SSG,0,정상경기,시범경기
20260321HHLT0,1,2026,20260321,13:00,사직,HH,LT,한화,롯데,0,정상경기,시범경기
20260321LGSS0,1,2026,20260321,13:00,대구,LG,SS,LG,삼성,0,정상경기,시범경기
20260321NCKT0,1,2026,20260321,13:00,수원,NC,KT,NC,KT,0,정상경기,시범경기
20260322HTOB0,1,2026,20260322,13:00,잠실,HT,OB,KIA,두산,0,정상경기,시범경기
20260322HHLT0,1,2026,20260322,13:00,사직,HH,LT,한화,롯데,0,정상경기,시범경기
20260322LGSS0,1,2026,20260322,13:00,대구,LG,SS,LG,삼성,0,정상경기,시범경기
20260322NCKT0,1,2026,20260322,13:00,수원,NC,KT,NC,KT,0,정상경기,시범경기
20260322WOSK0,1,2026,20260322,17:00,문학,WO,SK,키움,SSG,0,정상경기,시범경기
20260323WOLG0,1,2026,20260323,13:00,잠실,WO,LG,키움,LG,0,정상경기,시범경기
20260323LTSK0,1,2026,20260323,13:00,문학,LT,SK,롯데,SSG,0,정상경기,시범경기
