G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
20221001NCLG0,0,2022,20221001,17:00,잠실,NC,LG,NC,LG,0,정상경기,정규시즌
20221001OBSS0,0,2022,20221001,17:00,대구,OB,SS,두산,삼성,0,정상경기,정규시즌
20221001SKHT0,0,2022,20221001,17:00,광주,SK,HT,SSG,KIA,0,정상경기,정규시즌
20221002HTHH0,0,2022,20221002,14:00,한밭,HT,HH,KIA,한화,0,정상경기,정규시즌
20221002NCLG0,0,2022,20221002,14:00,잠실,NC,LG,NC,LG,0,정상경기,정규시즌
20221002OBLT0,0,2022,20221002,14:00,사직,OB,LT,두산,롯데,0,정상경기,정규시즌
20221003SKHH0,0,2022,20221003,14:00,한밭,SK,HH,SSG,한화,0,정상경기,정규시즌
20221003HTLG0,0,2022,20221003,14:00,잠실,HT,LG,KIA,LG,1,우천취소,정규시즌
20221003OBLT0,0,2022,20221003,14:00,사직,OB,LT,두산,롯데,0,정상경기,정규시즌
20221003NCKT0,0,2022,20221003,14:00,수원,NC,KT,NC,KT,1,우천취소,정규시즌
20221004HTLG0,0,2022,20221004,18:30,잠실,HT,LG,KIA,LG,0,정상경기,정규시즌
20221004SSKT0,0,2022,20221004,18:30,수원,SS,KT,삼성,KT,0,정상경기,정규시즌
20221005SKOB0,0,2022,20221005,18:30,잠실,SK,OB,SSG,두산,0,정상경기,정규시즌
20221005LTNC0,0,2022,20221005,18:30,창원,LT,NC,롯데,NC,0,정상경기,정규시즌
20221005SSKT0,0,2022,20221005,18:30,수원,SS,KT,삼성,KT,0,정상경기,정규시즌
20221005LGHT0,0,2022,20221005,18:30,광주,LG,HT,LG,KIA,0,정상경기,정규시즌
20221006WOHH0,0,2022,20221006,18:30,한밭,WO,HH,키움,한화,0,정상경기,정규시즌
20221006SSOB0,0,2022,20221006,18:30,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
20221006SKNC0,0,2022,20221006,18:30,창원,SK,NC,SSG,NC,0,정상경기,정규시즌
20221006LGHT0,0,2022,20221006,18:30,광주,LG,HT,LG,KIA,0,정상경기,정규시즌
20221007SSOB0,0,2022,20221007,18:30,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
20221007LGNC0,0,2022,20221007,18:30,창원,LG,NC,LG,NC,0,정상경기,정규시즌
20221007KTHT0,0,2022,20221007,18:30,광주,KT,HT,KT,KIA,0,정상경기,정규시즌
20221008WOOB0,0,2022,20221008,17:00,잠실,WO,OB,키움,두산,0,정상경기,정규시즌
20221008LGLT0,0,2022,20221008,17:00,사직,LG,LT,LG,롯데,0,정상경기,정규시즌
20221008SKSS0,0,2022,20221008,17:00,대구,SK,SS,SSG,삼성,0,정상경기,정규시즌
20221008HHNC0,0,2022,20221008,17:00,창원,HH,NC,한화,NC,0,정상경기,정규시즌
20221008KTHT0,0,2022,20221008,17:00,광주,KT,HT,KT,KIA,0,정상경기,정규시즌
20221009KTLG0,0,2022,20221009,14:00,잠실,KT,LG,KT,LG,1,우천취소,정규시즌
20221010NCKT0,0,2022,20221010,14:00,수원,NC,KT,NC,KT,0,정상경기,정규시즌
20221011KTLG0,0,2022,20221011,18:30,잠실,KT,LG,KT,LG,0,정상경기,정규시즌
,,,20221012,,,,,,,,,
20221013HTKT0,4,2022,20221013,18:30,수원,HT,KT,KIA,KT,0,정상경기,준플레이오프
,,,20221014,,,,,,,,,
,,,20221015,,,,,,,,,
20221016KTWO0,3,2022,20221016,14:00,고척,KT,WO,KT,키움,0,정상경기,와일드카드
20221017KTWO0,3,2022,20221017,18:30,고척,KT,WO,KT,키움,0,정상경기,와일드카드
,,,20221018,,,,,,,,,
20221019WOKT0,3,2022,20221019,18:30,수원,WO,KT,키움,KT,0,정상경기,와일드카드
20221020WOKT0,3,2022,20221020,18:30,수원,WO,KT,키움,KT,0,정상경기,와일드카드
,,,20221021,,,,,,,,,
20221022KTWO0,3,2022,20221022,14:00,고척,KT,WO,KT,키움,0,정상경기,와일드카드
,,,20221023,,,,,,,,,
20221024WOLG0,5,2022,20221024,18:30,잠실,WO,LG,키움,LG,0,정상경기,플레이오프
20221025WOLG0,5,2022,20221025,18:30,잠실,WO,LG,키움,LG,0,정상경기,플레이오프
,,,20221026,,,,,,,,,
20221027LGWO0,5,2022,20221027,18:30,고척,LG,WO,LG,키움,0,정상경기,플레이오프
20221028LGWO0,5,2022,20221028,18:30,고척,LG,WO,LG,키움,0,정상경기,플레이오프
,,,20221029,,,,,,,,,
,,,20221030,,,,,,,,,
,,,20221031,,,,,,,,,
