G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
20130901NCHT0,0,2013,20130901,17:00,무등,NC,HT,NC,KIA,0,정상경기,정규시즌
20130901WOHH0,0,2013,20130901,17:00,한밭,WO,HH,넥센,한화,0,정상경기,정규시즌
20130901SSOB0,0,2013,20130901,17:00,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
20130901LGLT0,0,2013,20130901,17:00,사직,LG,LT,LG,롯데,0,정상경기,정규시즌
,,,20130902,,,,,,,,,
20130903LTWO0,0,2013,20130903,18:30,목동,LT,WO,롯데,넥센,0,정상경기,정규시즌
20130903OBHH0,0,2013,20130903,18:30,한밭,OB,HH,두산,한화,0,정상경기,정규시즌
20130903SKLG0,0,2013,20130903,18:30,잠실,SK,LG,SK,LG,0,정상경기,정규시즌
20130903HTSS0,0,2013,20130903,18:30,대구,HT,SS,KIA,삼성,0,정상경기,정규시즌
20130904LTWO0,0,2013,20130904,18:30,목동,LT,WO,롯데,넥센,0,정상경기,정규시즌
20130904OBHH0,0,2013,20130904,18:30,한밭,OB,HH,두산,한화,0,정상경기,정규시즌
20130904SKLG0,0,2013,20130904,18:30,잠실,SK,LG,SK,LG,0,정상경기,정규시즌
20130904HTSS0,0,2013,20130904,18:30,대구,HT,SS,KIA,삼성,0,정상경기,정규시즌
20130905LGHH0,0,2013,20130905,18:30,한밭,LG,HH,LG,한화,0,정상경기,정규시즌
20130905WONC0,0,2013,20130905,18:30,마산,WO,NC,넥센,NC,0,정상경기,정규시즌
20130905HTOB0,0,2013,20130905,18:30,잠실,HT,OB,KIA,두산,0,정상경기,정규시즌
20130905SKLT0,0,2013,20130905,18:30,사직,SK,LT,SK,롯데,0,정상경기,정규시즌
20130906LGHH0,0,2013,20130906,18:30,한밭,LG,HH,LG,한화,0,정상경기,정규시즌
20130906WONC0,0,2013,20130906,18:30,마산,WO,NC,넥센,NC,1,우천취소,정규시즌
20130906HTOB0,0,2013,20130906,18:30,잠실,HT,OB,KIA,두산,0,정상경기,정규시즌
20130906SKLT0,0,2013,20130906,18:30,사직,SK,LT,SK,롯데,1,우천취소,정규시즌
20130907HHHT0,0,2013,20130907,17:00,무등,HH,HT,한화,KIA,0,정상경기,정규시즌
20130907OBWO0,0,2013,20130907,17:00,목동,OB,WO,두산,넥센,0,정상경기,정규시즌
20130907SSLG0,0,2013,20130907,17:00,잠실,SS,LG,삼성,LG,0,정상경기,정규시즌
20130907NCSK0,0,2013,20130907,17:00,문학,NC,SK,NC,SK,0,정상경기,정규시즌
20130908HHHT0,0,2013,20130908,17:00,무등,HH,HT,한화,KIA,0,정상경기,정규시즌
20130908OBWO0,0,2013,20130908,17:00,목동,OB,WO,두산,넥센,0,정상경기,정규시즌
20130908SSLG0,0,2013,20130908,17:00,잠실,SS,LG,삼성,LG,0,정상경기,정규시즌
20130908NCSK0,0,2013,20130908,17:00,문학,NC,SK,NC,SK,0,정상경기,정규시즌
,,,20130909,,,,,,,,,
20130910LTNC0,0,2013,20130910,18:30,마산,LT,NC,롯데,NC,0,정상경기,정규시즌
20130910SKHT0,0,2013,20130910,18:30,군산,SK,HT,SK,KIA,0,정상경기,정규시즌
20130910SSWO0,0,2013,20130910,18:30,목동,SS,WO,삼성,넥센,1,우천취소,정규시즌
20130910OBLG0,0,2013,20130910,18:30,잠실,OB,LG,두산,LG,1,우천취소,정규시즌
20130911LTNC0,0,2013,20130911,18:30,마산,LT,NC,롯데,NC,0,정상경기,정규시즌
20130911SKHT0,0,2013,20130911,18:30,군산,SK,HT,SK,KIA,0,정상경기,정규시즌
20130911SSWO0,0,2013,20130911,18:30,목동,SS,WO,삼성,넥센,0,정상경기,정규시즌
20130911OBLG0,0,2013,20130911,18:30,잠실,OB,LG,두산,LG,1,우천취소,정규시즌
20130912HHNC0,0,2013,20130912,18:30,마산,HH,NC,한화,NC,0,정상경기,정규시즌
20130912HTLG0,0,2013,20130912,18:30,잠실,HT,LG,KIA,LG,0,정상경기,정규시즌
20130912OBSK0,0,2013,20130912,18:30,문학,OB,SK,두산,SK,0,정상경기,정규시즌
20130912LTSS0,0,2013,20130912,18:30,대구,LT,SS,롯데,삼성,0,정상경기,정규시즌
20130913HHNC0,0,2013,20130913,18:30,마산,HH,NC,한화,NC,0,정상경기,정규시즌
20130913HTLG0,0,2013,20130913,18:30,잠실,HT,LG,KIA,LG,0,정상경기,정규시즌
20130913OBSK0,0,2013,20130913,18:30,문학,OB,SK,두산,SK,0,정상경기,정규시즌
20130913LTSS0,0,2013,20130913,18:30,대구,LT,SS,롯데,삼성,0,정상경기,정규시즌
20130914SSHH0,0,2013,20130914,17:00,한밭,SS,HH,삼성,한화,0,정상경기,정규시즌
20130914NCLG0,0,2013,20130914,17:00,잠실,NC,LG,NC,LG,0,정상경기,정규시즌
20130914WOSK0,0,2013,20130914,17:00,문학,WO,SK,넥센,SK,0,정상경기,정규시즌
20130914OBLT0,0,2013,20130914,17:00,사직,OB,LT,두산,롯데,0,정상경기,정규시즌
20130915SSHH0,0,2013,20130915,17:00,한밭,SS,HH,삼성,한화,0,정상경기,정규시즌
20130915NCLG0,0,2013,20130915,17:00,잠실,NC,LG,NC,LG,0,정상경기,정규시즌
20130915WOSK0,0,2013,20130915,17:00,문학,WO,SK,넥센,SK,0,정상경기,정규시즌
20130915OBLT0,0,2013,20130915,17:00,사직,OB,LT,두산,롯데,0,정상경기,정규시즌
20130916HTHH0,0,2013,20130916,18:30,한밭,HT,HH,KIA,한화,0,정상경기,정규시즌
20130916WONC0,0,2013,20130916,18:30,마산,WO,NC,넥센,NC,0,정상경기,정규시즌
20130917HTHH0,0,2013,20130917,18:30,한밭,HT,HH,KIA,한화,0,정상경기,정규시즌
20130917LGSK0,0,2013,20130917,18:30,문학,LG,SK,LG,SK,0,정상경기,정규시즌
20130917WOLT0,0,2013,20130917,18:30,사직,WO,LT,넥센,롯데,0,정상경기,정규시즌
20130917OBSS0,0,2013,20130917,18:30,포항,OB,SS,두산,삼성,0,정상경기,정규시즌
20130918HHOB0,0,2013,20130918,17:00,잠실,HH,OB,한화,두산,0,정상경기,정규시즌
20130918LGSK0,0,2013,20130918,17:00,문학,LG,SK,LG,SK,0,정상경기,정규시즌
20130918HTLT0,0,2013,20130918,17:00,사직,HT,LT,KIA,롯데,0,정상경기,정규시즌
20130918NCSS0,0,2013,20130918,17:00,포항,NC,SS,NC,삼성,0,정상경기,정규시즌
20130919LGSK0,0,2013,20130919,15:00,문학,LG,SK,LG,SK,0,정상경기,정규시즌
20130919WOHT0,0,2013,20130919,17:00,무등,WO,HT,넥센,KIA,0,정상경기,정규시즌
20130919SSOB0,0,2013,20130919,17:00,잠실,SS,OB,삼성,두산,0,정상경기,정규시즌
20130919NCLT0,0,2013,20130919,17:00,사직,NC,LT,NC,롯데,0,정상경기,정규시즌
20130920SKHH0,0,2013,20130920,17:00,한밭,SK,HH,SK,한화,0,정상경기,정규시즌
20130920WOHT0,0,2013,20130920,17:00,무등,WO,HT,넥센,KIA,0,정상경기,정규시즌
20130920OBLG0,0,2013,20130920,17:00,잠실,OB,LG,두산,LG,0,정상경기,정규시즌
20130921SKHH0,0,2013,20130921,17:00,한밭,SK,HH,SK,한화,0,정상경기,정규시즌
20130921SSWO0,0,2013,20130921,17:00,목동,SS,WO,삼성,넥센,0,정상경기,정규시즌
20130921HTOB0,0,2013,20130921,17:00,잠실,HT,OB,KIA,두산,0,정상경기,정규시즌
20130922LGNC0,0,2013,20130922,17:00,마산,LG,NC,LG,NC,0,정상경기,정규시즌
20130922LTWO0,0,2013,20130922,17:00,목동,LT,WO,롯데,넥센,0,정상경기,정규시즌
20130922SKHH0,0,2013,20130922,17:00,한밭,SK,HH,SK,한화,0,정상경기,정규시즌
20130922HTOB0,0,2013,20130922,17:00,잠실,HT,OB,KIA,두산,0,정상경기,정규시즌
20130923LTOB0,0,2013,20130923,18:30,잠실,LT,OB,롯데,두산,0,정상경기,정규시즌
20130923HHSS0,0,2013,20130923,18:30,대구,HH,SS,한화,삼성,0,정상경기,정규시즌
20130924LTHT0,0,2013,20130924,18:30,무등,LT,HT,롯데,KIA,0,정상경기,정규시즌
20130924WOHH0,0,2013,20130924,18:30,한밭,WO,HH,넥센,한화,1,우천취소,정규시즌
20130924SSSK0,0,2013,20130924,18:30,문학,SS,SK,삼성,SK,0,정상경기,정규시즌
20130925LGHH0,0,2013,20130925,18:30,한밭,LG,HH,LG,한화,0,정상경기,정규시즌
20130925LTHT0,0,2013,20130925,18:30,무등,LT,HT,롯데,KIA,0,정상경기,정규시즌
20130925NCWO0,0,2013,20130925,18:30,목동,NC,WO,NC,넥센,0,정상경기,정규시즌
20130925SSSK0,0,2013,20130925,18:30,문학,SS,SK,삼성,SK,0,정상경기,정규시즌
20130926LTHT0,0,2013,20130926,18:30,무등,LT,HT,롯데,KIA,0,정상경기,정규시즌
20130926NCOB0,0,2013,20130926,18:30,잠실,NC,OB,NC,두산,0,정상경기,정규시즌
20130926SSSK0,0,2013,20130926,18:30,문학,SS,SK,삼성,SK,0,정상경기,정규시즌
