G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
20100701OBHH0,0,2010,20100701,18:30,한밭,OB,HH,두산,한화,0,정상경기,정규시즌
20100701SKHT0,0,2010,20100701,18:30,무등,SK,HT,SK,KIA,0,정상경기,정규시즌
20100701WOLG0,0,2010,20100701,18:30,잠실,WO,LG,넥센,LG,0,정상경기,정규시즌
20100701LTSS0,0,2010,20100701,18:30,대구,LT,SS,롯데,삼성,0,정상경기,정규시즌
20100702HHWO0,0,2010,20100702,18:30,목동,HH,WO,한화,넥센,1,우천취소,정규시즌
20100702LTLG0,0,2010,20100702,18:30,잠실,LT,LG,롯데,LG,1,우천취소,정규시즌
20100702OBSK0,0,2010,20100702,18:30,문학,OB,SK,두산,SK,1,우천취소,정규시즌
20100702HTSS0,0,2010,20100702,18:30,대구,HT,SS,KIA,삼성,1,우천취소,정규시즌
20100703HHWO0,0,2010,20100703,17:00,목동,HH,WO,한화,넥센,0,정상경기,정규시즌
20100703LTLG0,0,2010,20100703,17:00,잠실,LT,LG,롯데,LG,0,정상경기,정규시즌
20100703OBSK0,0,2010,20100703,17:00,문학,OB,SK,두산,SK,0,정상경기,정규시즌
20100703HTSS0,0,2010,20100703,17:00,대구,HT,SS,KIA,삼성,0,정상경기,정규시즌
20100704HHWO0,0,2010,20100704,17:00,목동,HH,WO,한화,넥센,0,정상경기,정규시즌
20100704LTLG0,0,2010,20100704,17:00,잠실,LT,LG,롯데,LG,0,정상경기,정규시즌
20100704OBSK0,0,2010,20100704,17:00,문학,OB,SK,두산,SK,0,정상경기,정규시즌
20100704HTSS0,0,2010,20100704,17:00,대구,HT,SS,KIA,삼성,0,정상경기,정규시즌
,,,20100705,,,,,,,,,
20100706LGHH0,0,2010,20100706,18:30,한밭,LG,HH,LG,한화,0,정상경기,정규시즌
20100706WOLT0,0,2010,20100706,18:30,마산,WO,LT,넥센,롯데,0,정상경기,정규시즌
20100706HTOB0,0,2010,20100706,18:30,잠실,HT,OB,KIA,두산,0,정상경기,정규시즌
20100706SSSK0,0,2010,20100706,18:30,문학,SS,SK,삼성,SK,0,정상경기,정규시즌
20100707LGHH0,0,2010,20100707,18:30,한밭,LG,HH,LG,한화,0,정상경기,정규시즌
20100707WOLT0,0,2010,20100707,18:30,마산,WO,LT,넥센,롯데,0,정상경기,정규시즌
20100707HTOB0,0,2010,20100707,18:30,잠실,HT,OB,KIA,두산,1,우천취소,정규시즌
20100707SSSK0,0,2010,20100707,18:30,문학,SS,SK,삼성,SK,0,정상경기,정규시즌
20100708LGHH0,0,2010,20100708,18:30,한밭,LG,HH,LG,한화,0,정상경기,정규시즌
20100708WOLT0,0,2010,20100708,18:30,마산,WO,LT,넥센,롯데,0,정상경기,정규시즌
20100708HTOB0,0,2010,20100708,18:30,잠실,HT,OB,KIA,두산,0,정상경기,정규시즌
20100708SSSK0,0,2010,20100708,18:30,문학,SS,SK,삼성,SK,0,정상경기,정규시즌
20100709HHHT0,0,2010,20100709,18:30,무등,HH,HT,한화,KIA,0,정상경기,정규시즌
20100709SSWO0,0,2010,20100709,18:30,목동,SS,WO,삼성,넥센,0,정상경기,정규시즌
20100709OBLG0,0,2010,20100709,18:30,잠실,OB,LG,두산,LG,0,정상경기,정규시즌
20100709SKLT0,0,2010,20100709,18:30,사직,SK,LT,SK,롯데,0,정상경기,정규시즌
20100710HHHT0,0,2010,20100710,17:00,무등,HH,HT,한화,KIA,0,정상경기,정규시즌
20100710SSWO0,0,2010,20100710,17:00,목동,SS,WO,삼성,넥센,0,정상경기,정규시즌
20100710OBLG0,0,2010,20100710,17:00,잠실,OB,LG,두산,LG,0,정상경기,정규시즌
