G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
,,,20120301,,,,,,,,,
,,,20120302,,,,,,,,,
,,,20120303,,,,,,,,,
,,,20120304,,,,,,,,,
,,,20120305,,,,,,,,,
,,,20120306,,,,,,,,,
,,,20120307,,,,,,,,,
,,,20120308,,,,,,,,,
,,,20120309,,,,,,,,,
,,,20120310,,,,,,,,,
,,,20120311,,,,,,,,,
,,,20120312,,,,,,,,,
,,,20120313,,,,,,,,,
,,,20120314,,,,,,,,,
,,,20120315,,,,,,,,,
,,,20120316,,,,,,,,,
20120317SSLG0,1,2012,20120317,13:00,잠실,SS,LG,삼성,LG,0,정상경기,시범경기
20120317HTSK0,1,2012,20120317,13:00,문학,HT,SK,KIA,SK,0,정상경기,시범경기
20120317OBLT0,1,2012,20120317,13:00,사직,OB,LT,두산,롯데,0,정상경기,시범경기
20120317WOHH0,1,2012,20120317,13:00,청주,WO,HH,넥센,한화,1,우천취소,시범경기
20120318SSLG0,1,2012,20120318,13:00,잠실,SS,LG,삼성,LG,0,정상경기,시범경기
20120318HTSK0,1,2012,20120318,13:00,문학,HT,SK,KIA,SK,0,정상경기,시범경기
20120318OBLT0,1,2012,20120318,13:00,사직,OB,LT,두산,롯데,0,정상경기,시범경기
20120318WOHH0,1,2012,20120318,13:00,청주,WO,HH,넥센,한화,0,정상경기,시범경기
,,,20120319,,,,,,,,,
20120320HTWO0,1,2012,20120320,13:00,목동,HT,WO,KIA,넥센,0,정상경기,시범경기
20120320LGOB0,1,2012,20120320,13:00,잠실,LG,OB,LG,두산,0,정상경기,시범경기
20120320SSSK0,1,2012,20120320,13:00,문학,SS,SK,삼성,SK,0,정상경기,시범경기
20120320LTHH0,1,2012,20120320,13:00,청주,LT,HH,롯데,한화,0,정상경기,시범경기
20120321HTWO0,1,2012,20120321,13:00,목동,HT,WO,KIA,넥센,0,정상경기,시범경기
20120321LGOB0,1,2012,20120321,13:00,잠실,LG,OB,LG,두산,0,정상경기,시범경기
20120321SSSK0,1,2012,20120321,13:00,문학,SS,SK,삼성,SK,0,정상경기,시범경기
20120321LTHH0,1,2012,20120321,13:00,청주,LT,HH,롯데,한화,0,정상경기,시범경기
20120322SSWO0,1,2012,20120322,13:00,목동,SS,WO,삼성,넥센,0,정상경기,시범경기
20120322SKLG0,1,2012,20120322,13:00,잠실,SK,LG,SK,LG,0,정상경기,시범경기
20120322HTLT0,1,2012,20120322,13:00,사직,HT,LT,KIA,롯데,1,우천취소,시범경기
20120322OBHH0,1,2012,20120322,13:00,청주,OB,HH,두산,한화,0,정상경기,시범경기
20120323SSWO0,1,2012,20120323,13:00,목동,SS,WO,삼성,넥센,1,우천취소,시범경기
20120323SKLG0,1,2012,20120323,13:00,잠실,SK,LG,SK,LG,1,우천취소,시범경기
20120323HTLT0,1,2012,20120323,13:00,사직,HT,LT,KIA,롯데,0,정상경기,시범경기
20120323OBHH0,1,2012,20120323,13:00,청주,OB,HH,두산,한화,1,우천취소,시범경기
20120324HTOB0,1,2012,20120324,13:00,잠실,HT,OB,KIA,두산,0,정상경기,시범경기
20120324WOSK0,1,2012,20120324,13:00,문학,WO,SK,넥센,SK,0,정상경기,시범경기
20120324LGLT0,1,2012,20120324,13:00,사직,LG,LT,LG,롯데,0,정상경기,시범경기
20120324SSHH0,1,2012,20120324,13:00,청주,SS,HH,삼성,한화,1,우천취소,시범경기
20120325HTOB0,1,2012,20120325,13:00,잠실,HT,OB,KIA,두산,0,정상경기,시범경기
20120325WOSK0,1,2012,20120325,13:00,문학,WO,SK,넥센,SK,0,정상경기,시범경기
20120325LGLT0,1,2012,20120325,13:00,사직,LG,LT,LG,롯데,0,정상경기,시범경기
20120325SSHH0,1,2012,20120325,13:00,청주,SS,HH,삼성,한화,0,정상경기,시범경기
,,,20120326,,,,,,,,,
20120327LGHT0,1,2012,20120327,13:00,무등,LG,HT,LG,KIA,0,정상경기,시범경기
20120327WOOB0,1,2012,20120327,13:00,잠실,WO,OB,넥센,두산,0,정상경기,시범경기
20120327HHSK0,1,2012,20120327,13:00,문학,HH,SK,한화,SK,0,정상경기,시범경기
20120327LTSS0,1,2012,20120327,13:00,대구,LT,SS,롯데,삼성,0,정상경기,시범경기
20120328LGHT0,1,2012,20120328,13:00,무등,LG,HT,LG,KIA,0,정상경기,시범경기
20120328WOOB0,1,2012,20120328,13:00,잠실,WO,OB,넥센,두산,0,정상경기,시범경기
20120328HHSK0,1,2012,20120328,13:00,문학,HH,SK,한화,SK,0,정상경기,시범경기
20120328LTSS0,1,2012,20120328,13:00,대구,LT,SS,롯데,삼성,0,정상경기,시범경기
20120329HHLG0,1,2012,20120329,13:00,잠실,HH,LG,한화,LG,0,정상경기,시범경기
20120329OBSK0,1,2012,20120329,13:00,문학,OB,SK,두산,SK,0,정상경기,시범경기
20120329WOLT0,1,2012,20120329,13:00,사직,WO,LT,넥센,롯데,0,정상경기,시범경기
20120329HTSS0,1,2012,20120329,13:00,대구,HT,SS,KIA,삼성,0,정상경기,시범경기
20120330HHLG0,1,2012,20120330,13:00,잠실,HH,LG,한화,LG,0,정상경기,시범경기
20120330OBSK0,1,2012,20120330,13:00,문학,OB,SK,두산,SK,0,정상경기,시범경기
20120330WOLT0,1,2012,20120330,13:00,사직,WO,LT,넥센,롯데,1,우천취소,시범경기
20120330HTSS0,1,2012,20120330,13:00,대구,HT,SS,KIA,삼성,1,우천취소,시범경기
20120331HHHT0,1,2012,20120331,13:00,무등,HH,HT,한화,KIA,0,정상경기,시범경기
20120331WOLG0,1,2012,20120331,13:00,잠실,WO,LG,넥센,LG,0,정상경기,시범경기
20120331SKLT0,1,2012,20120331,13:00,사직,SK,LT,SK,롯데,0,정상경기,시범경기
20120331OBSS0,1,2012,20120331,13:00,대구,OB,SS,두산,삼성,0,정상경기,시범경기
