G_ID,SR_ID,SEASON_ID,G_DT,G_TM,S_NM,AWAY_ID,HOME_ID,AWAY_NM,HOME_NM,CANCEL_SC_ID,CANCEL_SC_NM,SR_NM
20120701HTHH0,0,2012,20120701,17:00,한밭,HT,HH,KIA,한화,0,정상경기,정규시즌
20120701LTOB0,0,2012,20120701,17:00,잠실,LT,OB,롯데,두산,0,정상경기,정규시즌
20120701LGSK0,0,2012,20120701,17:00,문학,LG,SK,LG,SK,0,정상경기,정규시즌
20120701WOSS0,0,2012,20120701,17:00,대구,WO,SS,넥센,삼성,0,정상경기,정규시즌
,,,20120702,,,,,,,,,
20120703HHWO0,0,2012,20120703,18:30,목동,HH,WO,한화,넥센,0,정상경기,정규시즌
20120703OBHT0,0,2012,20120703,18:30,무등,OB,HT,두산,KIA,0,정상경기,정규시즌
20120703SSLG0,0,2012,20120703,18:30,잠실,SS,LG,삼성,LG,0,정상경기,정규시즌
20120703SKLT0,0,2012,20120703,18:30,사직,SK,LT,SK,롯데,0,정상경기,정규시즌
20120704HHWO0,0,2012,20120704,18:30,목동,HH,WO,한화,넥센,0,정상경기,정규시즌
20120704OBHT0,0,2012,20120704,18:30,무등,OB,HT,두산,KIA,0,정상경기,정규시즌
20120704SSLG0,0,2012,20120704,18:30,잠실,SS,LG,삼성,LG,0,정상경기,정규시즌
20120704SKLT0,0,2012,20120704,18:30,사직,SK,LT,SK,롯데,0,정상경기,정규시즌
20120705HHWO0,0,2012,20120705,18:30,목동,HH,WO,한화,넥센,1,우천취소,정규시즌
20120705OBHT0,0,2012,20120705,18:30,무등,OB,HT,두산,KIA,1,우천취소,정규시즌
20120705SSLG0,0,2012,20120705,18:30,잠실,SS,LG,삼성,LG,1,우천취소,정규시즌
20120705SKLT0,0,2012,20120705,18:30,사직,SK,LT,SK,롯데,1,우천취소,정규시즌
20120706HTWO0,0,2012,20120706,18:30,목동,HT,WO,KIA,넥센,1,우천취소,정규시즌
20120706SKHH0,0,2012,20120706,18:30,한밭,SK,HH,SK,한화,1,우천취소,정규시즌
20120706OBLG0,0,2012,20120706,18:30,잠실,OB,LG,두산,LG,1,우천취소,정규시즌
20120706SSLT0,0,2012,20120706,18:30,사직,SS,LT,삼성,롯데,1,우천취소,정규시즌
20120707HTWO0,0,2012,20120707,17:00,목동,HT,WO,KIA,넥센,0,정상경기,정규시즌
20120707SKHH0,0,2012,20120707,17:00,한밭,SK,HH,SK,한화,0,정상경기,정규시즌
20120707OBLG0,0,2012,20120707,17:00,잠실,OB,LG,두산,LG,0,정상경기,정규시즌
20120707SSLT0,0,2012,20120707,17:00,사직,SS,LT,삼성,롯데,0,정상경기,정규시즌
20120708HTWO0,0,2012,20120708,17:00,목동,HT,WO,KIA,넥센,0,정상경기,정규시즌
20120708SKHH0,0,2012,20120708,17:00,한밭,SK,HH,SK,한화,0,정상경기,정규시즌
20120708OBLG0,0,2012,20120708,17:00,잠실,OB,LG,두산,LG,0,정상경기,정규시즌
20120708SSLT0,0,2012,20120708,17:00,사직,SS,LT,삼성,롯데,0,정상경기,정규시즌
,,,20120709,,,,,,,,,
20120710LTHT0,0,2012,20120710,18:30,무등,LT,HT,롯데,KIA,1,우천취소,정규시즌
20120710HHOB0,0,2012,20120710,18:30,잠실,HH,OB,한화,두산,0,정상경기,정규시즌
20120710WOSK0,0,2012,20120710,18:30,문학,WO,SK,넥센,SK,1,우천취소,정규시즌
20120710LGSS0,0,2012,20120710,18:30,대구,LG,SS,LG,삼성,0,정상경기,정규시즌
20120711LTHT0,0,2012,20120711,18:30,무등,LT,HT,롯데,KIA,1,우천취소,정규시즌
20120711HHOB0,0,2012,20120711,18:30,잠실,HH,OB,한화,두산,0,정상경기,정규시즌
20120711WOSK0,0,2012,20120711,18:30,문학,WO,SK,넥센,SK,0,정상경기,정규시즌
20120711LGSS0,0,2012,20120711,18:30,대구,LG,SS,LG,삼성,1,우천취소,정규시즌
20120712LTHT0,0,2012,20120712,18:30,무등,LT,HT,롯데,KIA,0,정상경기,정규시즌
20120712HHOB0,0,2012,20120712,18:30,잠실,HH,OB,한화,두산,0,정상경기,정규시즌
20120712WOSK0,0,2012,20120712,18:30,문학,WO,SK,넥센,SK,0,정상경기,정규시즌
20120712LGSS0,0,2012,20120712,18:30,대구,LG,SS,LG,삼성,0,정상경기,정규시즌
20120713WOLG0,0,2012,20120713,18:30,잠실,WO,LG,넥센,LG,0,정상경기,정규시즌
20120713OBSK0,0,2012,20120713,18:30,문학,OB,SK,두산,SK,0,정상경기,정규시즌
20120713HHLT0,0,2012,20120713,18:30,사직,HH,LT,한화,롯데,0,정상경기,정규시즌
20120713HTSS0,0,2012,20120713,18:30,대구,HT,SS,KIA,삼성,1,우천취소,정규시즌
